REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;SOUS_FAMILLE;TRIBU;CD_NOM;CD_TAXSUP;CD_SUP;CD_REF;RANG;LB_NOM;LB_AUTEUR;NOM_COMPLET;NOM_COMPLET_HTML;NOM_VALIDE;NOM_VERN;NOM_VERN_ENG;HABITAT;FR;GF;MAR;GUA;SM;SB;SPM;MAY;EPA;REU;SA;TA;NC;WF;PF;CLI;GROUP1_INPN;GROUP2_INPN;URL
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;808456;194522;859820;808456;ES;Megachile lefebvrei;Lepeletier, 1841;Megachile lefebvrei Lepeletier, 1841;<i>Megachile lefebvrei</i> Lepeletier, 1841;Megachile lefebvrei Lepeletier, 1841;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808456
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239920;194522;859823;239920;ES;Megachile leucomalla;Gerstäcker, 1869;Megachile leucomalla Gerstäcker, 1869;<i>Megachile leucomalla</i> Gerstäcker, 1869;Megachile leucomalla Gerstäcker, 1869;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239920
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;996890;0;0;239921;ES;Apis ligniseca;Kirby, 1802;Apis ligniseca Kirby, 1802;<i>Apis ligniseca</i> Kirby, 1802;Megachile ligniseca (Kirby, 1802);;Wood-carving Leaf-cutter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239921
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239921;194522;859825;239921;ES;Megachile ligniseca;(Kirby, 1802);Megachile ligniseca (Kirby, 1802);<i>Megachile ligniseca</i> (Kirby, 1802);Megachile ligniseca (Kirby, 1802);;Wood-carving Leaf-cutter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239921
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239579;0;0;814866;ES;Chalicodoma lucidifrons;(Ferton, 1905);Chalicodoma lucidifrons (Ferton, 1905);<i>Chalicodoma lucidifrons</i> (Ferton, 1905);Megachile lucidifrons Ferton, 1905;;;3;E;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814866
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;814866;194522;859820;814866;ES;Megachile lucidifrons;Ferton, 1905;Megachile lucidifrons Ferton, 1905;<i>Megachile lucidifrons</i> Ferton, 1905;Megachile lucidifrons Ferton, 1905;;;3;E;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814866
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;997090;0;0;859813;ES;Megachile albocincta;Pérez, 1880;Megachile albocincta Pérez, 1880;<i>Megachile albocincta</i> Pérez, 1880;Megachile marginata Smith, 1853;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/859813
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;859813;194522;859823;859813;ES;Megachile marginata;Smith, 1853;Megachile marginata Smith, 1853;<i>Megachile marginata</i> Smith, 1853;Megachile marginata Smith, 1853;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/859813
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239926;0;0;859813;ES;Megachile perezi;Mocsáry, 1887;Megachile perezi Mocsáry, 1887;<i>Megachile perezi</i> Mocsáry, 1887;Megachile marginata Smith, 1853;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/859813
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239927;0;0;859813;ES;Megachile picicornis;Morawitz, 1877;Megachile picicornis Morawitz, 1877;<i>Megachile picicornis</i> Morawitz, 1877;Megachile marginata Smith, 1853;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/859813
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;996892;0;0;53159;ES;Apis maritima;Kirby, 1802;Apis maritima Kirby, 1802;<i>Apis maritima</i> Kirby, 1802;Megachile maritima (Kirby, 1802);;Coastal Leaf-cutter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53159
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;53159;194522;859831;53159;ES;Megachile maritima;(Kirby, 1802);Megachile maritima (Kirby, 1802);<i>Megachile maritima</i> (Kirby, 1802);Megachile maritima (Kirby, 1802);;Coastal Leaf-cutter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53159
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239922;194522;859823;239922;ES;Megachile melanogaster;Eversmann, 1852;Megachile melanogaster Eversmann, 1852;<i>Megachile melanogaster</i> Eversmann, 1852;Megachile melanogaster Eversmann, 1852;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239922
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239923;194522;859825;239923;ES;Megachile melanopyga;Costa, 1863;Megachile melanopyga Costa, 1863;<i>Megachile melanopyga</i> Costa, 1863;Megachile melanopyga Costa, 1863;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239923
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;53161;194522;859831;53161;ES;Megachile nigriventris;Schenck, 1869;Megachile nigriventris Schenck, 1869;<i>Megachile nigriventris</i> Schenck, 1869;Megachile nigriventris Schenck, 1869;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53161
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239924;194522;859825;239924;ES;Megachile octosignata;Nylander, 1852;Megachile octosignata Nylander, 1852;<i>Megachile octosignata</i> Nylander, 1852;Megachile octosignata Nylander, 1852;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239924
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239925;194522;859823;239925;ES;Megachile opacifrons;Pérez, 1897;Megachile opacifrons Pérez, 1897;<i>Megachile opacifrons</i> Pérez, 1897;Megachile opacifrons Pérez, 1897;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239925
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;820952;0;0;712923;ES;Apis muraria;Olivier, 1789;Apis muraria Olivier, 1789;<i>Apis muraria</i> Olivier, 1789;Megachile parietina (Geoffroy in Fourcroy, 1785);Abeille maçonne à poils roux;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/712923
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;712921;0;0;712923;ES;Apis parietina;Geoffroy in Fourcroy, 1785;Apis parietina Geoffroy in Fourcroy, 1785;<i>Apis parietina</i> Geoffroy <i>in</i> Fourcroy, 1785;Megachile parietina (Geoffroy in Fourcroy, 1785);Abeille maçonne à poils roux;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/712923
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239580;0;0;712923;ES;Chalicodoma parietina;(Geoffroy, 1785);Chalicodoma parietina (Geoffroy, 1785);<i>Chalicodoma parietina</i> (Geoffroy, 1785);Megachile parietina (Geoffroy in Fourcroy, 1785);Abeille maçonne à poils roux;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/712923
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;820953;0;0;712923;ES;Megachile muraria;(Olivier, 1789);Megachile muraria (Olivier, 1789);<i>Megachile muraria</i> (Olivier, 1789);Megachile parietina (Geoffroy in Fourcroy, 1785);Abeille maçonne à poils roux;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/712923
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;712923;194522;859820;712923;ES;Megachile parietina;(Geoffroy in Fourcroy, 1785);Megachile parietina (Geoffroy in Fourcroy, 1785);<i>Megachile parietina</i> (Geoffroy <i>in</i> Fourcroy, 1785);Megachile parietina (Geoffroy in Fourcroy, 1785);Abeille maçonne à poils roux;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/712923
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239928;194522;859825;239928;ES;Megachile pilicrus;Morawitz, 1877;Megachile pilicrus Morawitz, 1877;<i>Megachile pilicrus</i> Morawitz, 1877;Megachile pilicrus Morawitz, 1877;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239928
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;53162;194522;859823;53162;ES;Megachile pilidens;Alfken, 1924;Megachile pilidens Alfken, 1924;<i>Megachile pilidens</i> Alfken, 1924;Megachile pilidens Alfken, 1924;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53162
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239909;0;0;967120;ES;Megachile atratula;Rebmann, 1968;Megachile atratula Rebmann, 1968;<i>Megachile atratula</i> Rebmann, 1968;Megachile pusilla Pérez, 1884;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/967120
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;967120;194522;859823;967120;ES;Megachile pusilla;Pérez, 1884;Megachile pusilla Pérez, 1884;<i>Megachile pusilla</i> Pérez, 1884;Megachile pusilla Pérez, 1884;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/967120
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;53163;194522;859825;53163;ES;Megachile pyrenaea;Pérez, 1890;Megachile pyrenaea Pérez, 1890;<i>Megachile pyrenaea</i> Pérez, 1890;Megachile pyrenaea Pérez, 1890;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53163
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239581;0;0;814874;ES;Chalicodoma pyrenaica;(Lepeletier, 1841);Chalicodoma pyrenaica (Lepeletier, 1841);<i>Chalicodoma pyrenaica</i> (Lepeletier, 1841);Megachile pyrenaica Lepeletier, 1841;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814874
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;814874;194522;859820;814874;ES;Megachile pyrenaica;Lepeletier, 1841;Megachile pyrenaica Lepeletier, 1841;<i>Megachile pyrenaica</i> Lepeletier, 1841;Megachile pyrenaica Lepeletier, 1841;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814874
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;998654;0;0;814874;ES;Megachile rufitarsis;Giraud, 1863;Megachile rufitarsis Giraud, 1863;<i>Megachile rufitarsis</i> Giraud, 1863;Megachile pyrenaica Lepeletier, 1841;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814874
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;407193;0;0;239930;ES;Apis pacifica;Panzer, 1798;Apis pacifica Panzer, 1798;<i>Apis pacifica</i> Panzer, 1798;Megachile rotundata (Fabricius, 1787);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239930
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;1000542;0;0;239930;ES;Apis rotundata;Fabricius, 1787;Apis rotundata Fabricius, 1787;<i>Apis rotundata</i> Fabricius, 1787;Megachile rotundata (Fabricius, 1787);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239930
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239929;0;0;239930;ES;Megachile pruinosa;Pérez, 1897;Megachile pruinosa Pérez, 1897;<i>Megachile pruinosa</i> Pérez, 1897;Megachile rotundata (Fabricius, 1787);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239930
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239930;194522;859823;239930;ES;Megachile rotundata;(Fabricius, 1787);Megachile rotundata (Fabricius, 1787);<i>Megachile rotundata</i> (Fabricius, 1787);Megachile rotundata (Fabricius, 1787);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239930
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239582;0;0;808443;ES;Chalicodoma rufescens;Pérez, 1879;Chalicodoma rufescens Pérez, 1879;<i>Chalicodoma rufescens</i> Pérez, 1879;Megachile rufescens (Pérez, 1880);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808443
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;815615;0;0;808443;ES;Chalicodoma rufescens;Pérez, 1880;Chalicodoma rufescens Pérez, 1880;<i>Chalicodoma rufescens</i> Pérez, 1880;Megachile rufescens (Pérez, 1880);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808443
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;808444;0;0;808443;ES;Creightonella rufescens;(Pérez, 1880);Creightonella rufescens (Pérez, 1880);<i>Creightonella rufescens</i> (Pérez, 1880);Megachile rufescens (Pérez, 1880);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808443
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;318208;0;0;808443;ES;Megachile rufescens;(Lichtenstein, 1876);Megachile rufescens (Lichtenstein, 1876);<i>Megachile rufescens</i> (Lichtenstein, 1876);Megachile rufescens (Pérez, 1880);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808443
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;808443;194522;859820;808443;ES;Megachile rufescens;(Pérez, 1880);Megachile rufescens (Pérez, 1880);<i>Megachile rufescens</i> (Pérez, 1880);Megachile rufescens (Pérez, 1880);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/808443
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239933;194522;859823;239933;ES;Megachile schmiedeknechti;Costa, 1884;Megachile schmiedeknechti Costa, 1884;<i>Megachile schmiedeknechti</i> Costa, 1884;Megachile schmiedeknechti Costa, 1884;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239933
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;707069;194522;859814;707069;ES;Megachile sculpturalis;Smith, 1853;Megachile sculpturalis Smith, 1853;<i>Megachile sculpturalis</i> Smith, 1853;Megachile sculpturalis Smith, 1853;;;3;J;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/707069
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;1000514;0;0;814881;ES;Apis sicula;Rossi, 1792;Apis sicula Rossi, 1792;<i>Apis sicula</i> Rossi, 1792;Megachile sicula (Rossi, 1792);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814881
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239583;0;0;814881;ES;Chalicodoma sicula;(Rossi, 1792);Chalicodoma sicula (Rossi, 1792);<i>Chalicodoma sicula</i> (Rossi, 1792);Megachile sicula (Rossi, 1792);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814881
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;814881;194522;859820;814881;ES;Megachile sicula;(Rossi, 1792);Megachile sicula (Rossi, 1792);<i>Megachile sicula</i> (Rossi, 1792);Megachile sicula (Rossi, 1792);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814881
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239576;0;0;816784;ES;Chalicodoma corsica;(Benoist, 1935);Chalicodoma corsica (Benoist, 1935);<i>Chalicodoma corsica</i> (Benoist, 1935);Megachile sicula corsica Benoist, 1935;;;3;S;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/816784
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;816784;814881;814881;816784;SSES;Megachile sicula corsica;Benoist, 1935;Megachile sicula corsica Benoist, 1935;<i>Megachile sicula corsica</i> Benoist, 1935;Megachile sicula corsica Benoist, 1935;;;3;S;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/816784
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;1000515;0;0;971986;ES;Chalicodoma perezi;Lichtenstein, 1880;Chalicodoma perezi Lichtenstein, 1880;<i>Chalicodoma perezi</i> Lichtenstein, 1880;Megachile sicula perezi Lichtenstein, 1880;;;3;P;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/971986
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;971986;814881;814881;971986;SSES;Megachile sicula perezi;Lichtenstein, 1880;Megachile sicula perezi Lichtenstein, 1880;<i>Megachile sicula perezi</i> Lichtenstein, 1880;Megachile sicula perezi Lichtenstein, 1880;;;3;P;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/971986
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;239934;194522;859825;239934;ES;Megachile versicolor;Smith, 1844;Megachile versicolor Smith, 1844;<i>Megachile versicolor</i> Smith, 1844;Megachile versicolor Smith, 1844;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239934
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;996900;0;0;53164;ES;Apis willughbiella;Kirby, 1802;Apis willughbiella Kirby, 1802;<i>Apis willughbiella</i> Kirby, 1802;Megachile willughbiella (Kirby, 1802);;Willughby's Leaf-cutter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53164
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Megachilini;53164;194522;859831;53164;ES;Megachile willughbiella;(Kirby, 1802);Megachile willughbiella (Kirby, 1802);<i>Megachile willughbiella</i> (Kirby, 1802);Megachile willughbiella (Kirby, 1802);;Willughby's Leaf-cutter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/53164
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;996833;0;0;239584;ES;Apis campanularum;Kirby, 1802;Apis campanularum Kirby, 1802;<i>Apis campanularum</i> Kirby, 1802;Chelostoma campanularum (Kirby, 1802);;Harebell Carpenter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239584
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239584;208092;884015;239584;ES;Chelostoma campanularum;(Kirby, 1802);Chelostoma campanularum (Kirby, 1802);<i>Chelostoma campanularum</i> (Kirby, 1802);Chelostoma campanularum (Kirby, 1802);;Harebell Carpenter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239584
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;52378;0;0;239584;ES;Heriades campanularum;(Kirby, 1802);Heriades campanularum (Kirby, 1802);<i>Heriades campanularum</i> (Kirby, 1802);Chelostoma campanularum (Kirby, 1802);;Harebell Carpenter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239584
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239586;208092;884015;239586;ES;Chelostoma distinctum;(Stöckhert, 1929);Chelostoma distinctum (Stöckhert, 1929);<i>Chelostoma distinctum</i> (Stöckhert, 1929);Chelostoma distinctum (Stöckhert, 1929);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239586
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;1000546;0;0;239586;ES;Eriades distinctus;Stöckhert, 1929;Eriades distinctus Stöckhert, 1929;<i>Eriades distinctus</i> Stöckhert, 1929;Chelostoma distinctum (Stöckhert, 1929);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239586
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239587;208092;884014;239587;ES;Chelostoma emarginatum;(Nylander, 1856);Chelostoma emarginatum (Nylander, 1856);<i>Chelostoma emarginatum</i> (Nylander, 1856);Chelostoma emarginatum (Nylander, 1856);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239587
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239592;0;0;239587;ES;Chelostoma incertum;Pérez, 1890;Chelostoma incertum Pérez, 1890;<i>Chelostoma incertum</i> Pérez, 1890;Chelostoma emarginatum (Nylander, 1856);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239587
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997091;0;0;239587;ES;Heriades emarginata;Nylander, 1856;Heriades emarginata Nylander, 1856;<i>Heriades emarginata</i> Nylander, 1856;Chelostoma emarginatum (Nylander, 1856);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239587
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;850279;0;0;239588;ES;Apis florisomnis;Linnaeus, 1758;Apis florisomnis Linnaeus, 1758;<i>Apis florisomnis</i> Linnaeus, 1758;Chelostoma florisomne (Linnaeus, 1758);;Sleepy Carpenter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239588
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997094;0;0;239588;ES;Chelostoma culmorum;Lepeletier, 1841;Chelostoma culmorum Lepeletier, 1841;<i>Chelostoma culmorum</i> Lepeletier, 1841;Chelostoma florisomne (Linnaeus, 1758);;Sleepy Carpenter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239588
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239588;208092;884014;239588;ES;Chelostoma florisomne;(Linnaeus, 1758);Chelostoma florisomne (Linnaeus, 1758);<i>Chelostoma florisomne</i> (Linnaeus, 1758);Chelostoma florisomne (Linnaeus, 1758);;Sleepy Carpenter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239588
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;838534;0;0;239588;ES;Eriades maxillosus;(Linnaeus, 1758);Eriades maxillosus (Linnaeus, 1758);<i>Eriades maxillosus</i> (Linnaeus, 1758);Chelostoma florisomne (Linnaeus, 1758);;Sleepy Carpenter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239588
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;53179;0;0;239588;ES;Osmia florissomnis;(Linnaeus, 1758);Osmia florissomnis (Linnaeus, 1758);<i>Osmia florissomnis</i> (Linnaeus, 1758);Chelostoma florisomne (Linnaeus, 1758);;Sleepy Carpenter Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239588
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;239589;208092;884015;239589;ES;Chelostoma foveolatum;(Morawitz, 1868);Chelostoma foveolatum (Morawitz, 1868);<i>Chelostoma foveolatum</i> (Morawitz, 1868);Chelostoma foveolatum (Morawitz, 1868);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239589
Animalia;Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Osmiini;997095;0;0;239589;ES;Heriades foveolata;Morawitz, 1868;Heriades foveolata Morawitz, 1868;<i>Heriades foveolata</i> Morawitz, 1868;Chelostoma foveolatum (Morawitz, 1868);;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239589
